Date,^DJI,^GSPC,^IXIC
2021-09-16,34751.3203125,4473.75,15181.919921875
2021-09-17,34584.87890625,4432.990234375,15043.9697265625
2021-09-20,33970.46875,4357.72998046875,14713.900390625
2021-09-21,33919.83984375,4354.18994140625,14746.400390625
2021-09-22,34258.3203125,4395.64013671875,14896.849609375
2021-09-23,34764.8203125,4448.97998046875,15052.240234375
2021-09-24,34798.0,4455.47998046875,15047.7001953125
2021-09-27,34869.37109375,4443.10986328125,14969.9697265625
2021-09-28,34299.98828125,4352.6298828125,14546.6796875
2021-09-29,34390.71875,4359.4599609375,14512.4404296875
2021-09-30,33843.921875,4307.5400390625,14448.580078125
2021-10-01,34326.4609375,4357.0400390625,14566.7001953125
2021-10-04,34002.921875,4300.4599609375,14255.48046875
2021-10-05,34314.671875,4345.72021484375,14433.830078125
2021-10-06,34416.98828125,4363.5498046875,14501.91015625
2021-10-07,34754.94140625,4399.759765625,14654.01953125
2021-10-08,34746.25,4391.33984375,14579.5400390625
2021-10-11,34496.05859375,4361.18994140625,14486.2001953125
2021-10-12,34378.33984375,4350.64990234375,14465.919921875
2021-10-13,34377.80859375,4363.7998046875,14571.6396484375
2021-10-14,34912.55859375,4438.259765625,14823.4296875
2021-10-15,35294.76171875,4471.3701171875,14897.33984375
2021-10-18,35258.609375,4486.4599609375,15021.8095703125
2021-10-19,35457.30859375,4519.6298828125,15129.08984375
2021-10-20,35609.33984375,4536.18994140625,15121.6796875
2021-10-21,35603.078125,4549.77978515625,15215.7001953125
2021-10-22,35677.01953125,4544.89990234375,15090.2001953125
2021-10-25,35741.1484375,4566.47998046875,15226.7099609375
2021-10-26,35756.87890625,4574.7900390625,15235.7099609375
2021-10-27,35490.69140625,4551.68017578125,15235.83984375
2021-10-28,35730.48046875,4596.419921875,15448.1201171875
2021-10-29,35819.55859375,4605.3798828125,15498.3896484375
2021-11-01,35913.83984375,4613.669921875,15595.919921875
2021-11-02,36052.62890625,4630.64990234375,15649.599609375
2021-11-03,36157.578125,4660.56982421875,15811.580078125
2021-11-04,36124.23046875,4680.06005859375,15940.3095703125
2021-11-05,36327.94921875,4697.52978515625,15971.58984375
2021-11-08,36432.21875,4701.7001953125,15982.3603515625
2021-11-09,36319.98046875,4685.25,15886.5400390625
2021-11-10,36079.94140625,4646.7099609375,15622.7099609375
2021-11-11,35921.23046875,4649.27001953125,15704.2802734375
2021-11-12,36100.30859375,4682.85009765625,15860.9599609375
2021-11-15,36087.44921875,4682.7998046875,15853.849609375
2021-11-16,36142.21875,4700.89990234375,15973.8603515625
2021-11-17,35931.05078125,4688.669921875,15921.5703125
2021-11-18,35870.94921875,4704.5400390625,15993.7099609375
2021-11-19,35601.98046875,4697.9599609375,16057.4404296875
2021-11-22,35619.25,4682.93994140625,15854.759765625
2021-11-23,35813.80078125,4690.7001953125,15775.1396484375
2021-11-24,35804.37890625,4701.4599609375,15845.23046875
2021-11-26,34899.33984375,4594.6201171875,15491.66015625
2021-11-29,35135.94140625,4655.27001953125,15782.830078125
2021-11-30,34483.71875,4567.0,15537.6904296875
2021-12-01,34022.0390625,4513.0400390625,15254.0498046875
2021-12-02,34639.7890625,4577.10009765625,15381.3203125
2021-12-03,34580.078125,4538.43017578125,15085.4697265625
2021-12-06,35227.03125,4591.669921875,15225.150390625
2021-12-07,35719.4296875,4686.75,15686.919921875
2021-12-08,35754.75,4701.2099609375,15786.990234375
2021-12-09,35754.69140625,4667.4501953125,15517.3701171875
2021-12-10,35970.98828125,4712.02001953125,15630.599609375
2021-12-13,35650.94921875,4668.97021484375,15413.2802734375
2021-12-14,35544.1796875,4634.08984375,15237.6396484375
2021-12-15,35927.4296875,4709.85009765625,15565.580078125
2021-12-16,35897.640625,4668.669921875,15180.4296875
2021-12-17,35365.44140625,4620.64013671875,15169.6796875
2021-12-20,34932.16015625,4568.02001953125,14980.9404296875
2021-12-21,35492.69921875,4649.22998046875,15341.08984375
2021-12-22,35753.890625,4696.56005859375,15521.8896484375
2021-12-23,35950.55859375,4725.7900390625,15653.3701171875
2021-12-27,36302.37890625,4791.18994140625,15871.259765625
2021-12-28,36398.2109375,4786.35009765625,15781.7197265625
2021-12-29,36488.62890625,4793.06005859375,15766.2197265625
2021-12-30,36398.078125,4778.72998046875,15741.5595703125
2021-12-31,36338.30078125,4766.18017578125,15644.9697265625
2022-01-03,36585.05859375,4796.56005859375,15832.7998046875
2022-01-04,36799.6484375,4793.5400390625,15622.7197265625
2022-01-05,36407.109375,4700.580078125,15100.169921875
2022-01-06,36236.46875,4696.0498046875,15080.8603515625
2022-01-07,36231.66015625,4677.02978515625,14935.900390625
2022-01-10,36068.87109375,4670.2900390625,14942.830078125
2022-01-11,36252.01953125,4713.06982421875,15153.4501953125
2022-01-12,36290.3203125,4726.35009765625,15188.3896484375
2022-01-13,36113.62109375,4659.02978515625,14806.8095703125
2022-01-14,35911.80859375,4662.85009765625,14893.75
2022-01-18,35368.46875,4577.10986328125,14506.900390625
2022-01-19,35028.6484375,4532.759765625,14340.259765625
2022-01-20,34715.390625,4482.72998046875,14154.01953125
2022-01-21,34265.37109375,4397.93994140625,13768.919921875
2022-01-24,34364.5,4410.1298828125,13855.1298828125
2022-01-25,34297.73046875,4356.4501953125,13539.2900390625
2022-01-26,34168.08984375,4349.93017578125,13542.1201171875
2022-01-27,34160.78125,4326.509765625,13352.7802734375
2022-01-28,34725.46875,4431.85009765625,13770.5703125
2022-01-31,35131.859375,4515.5498046875,14239.8798828125
2022-02-01,35405.23828125,4546.5400390625,14346.0
2022-02-02,35629.328125,4589.3798828125,14417.5498046875
2022-02-03,35111.16015625,4477.43994140625,13878.8203125
2022-02-04,35089.73828125,4500.52978515625,14098.009765625
2022-02-07,35091.12890625,4483.8701171875,14015.669921875
2022-02-08,35462.78125,4521.5400390625,14194.4501953125
2022-02-09,35768.05859375,4587.18017578125,14490.3701171875
2022-02-10,35241.58984375,4504.080078125,14185.6396484375
2022-02-11,34738.05859375,4418.64013671875,13791.150390625
2022-02-14,34566.171875,4401.669921875,13790.919921875
2022-02-15,34988.83984375,4471.06982421875,14139.759765625
2022-02-16,34934.26953125,4475.009765625,14124.08984375
2022-02-17,34312.03125,4380.259765625,13716.7197265625
2022-02-18,34079.1796875,4348.8701171875,13548.0703125
2022-02-22,33596.609375,4304.759765625,13381.51953125
2022-02-23,33131.76171875,4225.5,13037.490234375
2022-02-24,33223.828125,4288.7001953125,13473.58984375
2022-02-25,34058.75,4384.64990234375,13694.6201171875
2022-02-28,33892.6015625,4373.93994140625,13751.400390625
2022-03-01,33294.94921875,4306.259765625,13532.4599609375
2022-03-02,33891.3515625,4386.5400390625,13752.01953125
2022-03-03,33794.66015625,4363.490234375,13537.9404296875
2022-03-04,33614.80078125,4328.8701171875,13313.4404296875
2022-03-07,32817.37890625,4201.08984375,12830.9599609375
2022-03-08,32632.640625,4170.7001953125,12795.5498046875
2022-03-09,33286.25,4277.8798828125,13255.5498046875
2022-03-10,33174.0703125,4259.52001953125,13129.9599609375
2022-03-11,32944.19140625,4204.31005859375,12843.8095703125
2022-03-14,32945.23828125,4173.10986328125,12581.2197265625
2022-03-15,33544.33984375,4262.4501953125,12948.6201171875
2022-03-16,34063.1015625,4357.85986328125,13436.5498046875
2022-03-17,34480.76171875,4411.669921875,13614.7802734375
2022-03-18,34754.9296875,4463.1201171875,13893.83984375
2022-03-21,34552.98828125,4461.18017578125,13838.4599609375
2022-03-22,34807.4609375,4511.60986328125,14108.8203125
2022-03-23,34358.5,4456.240234375,13922.599609375
2022-03-24,34707.94140625,4520.16015625,14191.83984375
2022-03-25,34861.23828125,4543.06005859375,14169.2998046875
2022-03-28,34955.890625,4575.52001953125,14354.900390625
2022-03-29,35294.19140625,4631.60009765625,14619.6396484375
2022-03-30,35228.80859375,4602.4501953125,14442.26953125
2022-03-31,34678.3515625,4530.41015625,14220.51953125
2022-04-01,34818.26953125,4545.85986328125,14261.5
2022-04-04,34921.87890625,4582.64013671875,14532.5498046875
2022-04-05,34641.1796875,4525.1201171875,14204.169921875
2022-04-06,34496.51171875,4481.14990234375,13888.8203125
2022-04-07,34583.5703125,4500.2099609375,13897.2998046875
2022-04-08,34721.12109375,4488.27978515625,13711.0
2022-04-11,34308.078125,4412.52978515625,13411.9599609375
2022-04-12,34220.359375,4397.4501953125,13371.5703125
2022-04-13,34564.58984375,4446.58984375,13643.58984375
2022-04-14,34451.23046875,4392.58984375,13351.080078125
2022-04-18,34411.69140625,4391.68994140625,13332.3603515625
2022-04-19,34911.19921875,4462.2099609375,13619.66015625
2022-04-20,35160.7890625,4459.4501953125,13453.0703125
2022-04-21,34792.76171875,4393.66015625,13174.650390625
2022-04-22,33811.3984375,4271.77978515625,12839.2900390625
2022-04-25,34049.4609375,4296.1201171875,13004.849609375
2022-04-26,33240.1796875,4175.2001953125,12490.740234375
2022-04-27,33301.9296875,4183.9599609375,12488.9296875
2022-04-28,33916.390625,4287.5,12871.5302734375
2022-04-29,32977.2109375,4131.93017578125,12334.6396484375
2022-05-02,33061.5,4155.3798828125,12536.01953125
2022-05-03,33128.7890625,4175.47998046875,12563.759765625
2022-05-04,34061.05859375,4300.169921875,12964.8603515625
2022-05-05,32997.96875,4146.8701171875,12317.6904296875
2022-05-06,32899.37109375,4123.33984375,12144.66015625
2022-05-09,32245.69921875,3991.239990234375,11623.25
2022-05-10,32160.740234375,4001.050048828125,11737.669921875
2022-05-11,31834.109375,3935.179931640625,11364.240234375
2022-05-12,31730.30078125,3930.080078125,11370.9599609375
2022-05-13,32196.66015625,4023.889892578125,11805.0
2022-05-16,32223.419921875,4008.010009765625,11662.7900390625
2022-05-17,32654.58984375,4088.85009765625,11984.51953125
2022-05-18,31490.0703125,3923.679931640625,11418.150390625
2022-05-19,31253.130859375,3900.7900390625,11388.5
2022-05-20,31261.900390625,3901.360107421875,11354.6201171875
2022-05-23,31880.240234375,3973.75,11535.26953125
2022-05-24,31928.619140625,3941.47998046875,11264.4501953125
2022-05-25,32120.279296875,3978.72998046875,11434.740234375
2022-05-26,32637.189453125,4057.840087890625,11740.650390625
2022-05-27,33212.9609375,4158.240234375,12131.1298828125
2022-05-31,32990.12109375,4132.14990234375,12081.3896484375
2022-06-01,32813.23046875,4101.22998046875,11994.4599609375
2022-06-02,33248.28125,4176.81982421875,12316.900390625
2022-06-03,32899.69921875,4108.5400390625,12012.73046875
2022-06-06,32915.78125,4121.43017578125,12061.3701171875
2022-06-07,33180.140625,4160.68017578125,12175.23046875
2022-06-08,32910.8984375,4115.77001953125,12086.26953125
2022-06-09,32272.7890625,4017.820068359375,11754.23046875
2022-06-10,31392.7890625,3900.860107421875,11340.01953125
2022-06-13,30516.740234375,3749.6298828125,10809.23046875
2022-06-14,30364.830078125,3735.47998046875,10828.349609375
2022-06-15,30668.529296875,3789.989990234375,11099.150390625
2022-06-16,29927.0703125,3666.77001953125,10646.099609375
2022-06-17,29888.779296875,3674.840087890625,10798.349609375
2022-06-21,30530.25,3764.7900390625,11069.2998046875
2022-06-22,30483.130859375,3759.889892578125,11053.080078125
2022-06-23,30677.359375,3795.72998046875,11232.1904296875
2022-06-24,31500.6796875,3911.739990234375,11607.6201171875
2022-06-27,31438.259765625,3900.110107421875,11524.5498046875
2022-06-28,30946.990234375,3821.550048828125,11181.5400390625
2022-06-29,31029.310546875,3818.830078125,11177.8896484375
2022-06-30,30775.4296875,3785.3798828125,11028.740234375
2022-07-01,31097.259765625,3825.330078125,11127.849609375
2022-07-05,30967.8203125,3831.389892578125,11322.240234375
2022-07-06,31037.6796875,3845.080078125,11361.849609375
2022-07-07,31384.55078125,3902.6201171875,11621.349609375
2022-07-08,31338.150390625,3899.3798828125,11635.3095703125
2022-07-11,31173.83984375,3854.429931640625,11372.599609375
2022-07-12,30981.330078125,3818.800048828125,11264.73046875
2022-07-13,30772.7890625,3801.780029296875,11247.580078125
2022-07-14,30630.169921875,3790.3798828125,11251.1904296875
2022-07-15,31288.259765625,3863.159912109375,11452.419921875
2022-07-18,31072.609375,3830.85009765625,11360.0498046875
2022-07-19,31827.05078125,3936.68994140625,11713.150390625
2022-07-20,31874.83984375,3959.89990234375,11897.650390625
2022-07-21,32036.900390625,3998.949951171875,12059.6103515625
2022-07-22,31899.2890625,3961.6298828125,11834.1103515625
2022-07-25,31990.0390625,3966.840087890625,11782.669921875
2022-07-26,31761.5390625,3921.050048828125,11562.5703125
2022-07-27,32197.58984375,4023.610107421875,12032.419921875
2022-07-28,32529.630859375,4072.429931640625,12162.58984375
2022-07-29,32845.12890625,4130.2900390625,12390.6904296875
2022-08-01,32798.3984375,4118.6298828125,12368.98046875
2022-08-02,32396.169921875,4091.18994140625,12348.759765625
2022-08-03,32812.5,4155.169921875,12668.16015625
2022-08-04,32726.8203125,4151.93994140625,12720.580078125
2022-08-05,32803.46875,4145.18994140625,12657.5498046875
2022-08-08,32832.5390625,4140.06005859375,12644.4599609375
2022-08-09,32774.41015625,4122.47021484375,12493.9296875
2022-08-10,33309.51171875,4210.240234375,12854.7998046875
2022-08-11,33336.671875,4207.27001953125,12779.91015625
2022-08-12,33761.05078125,4280.14990234375,13047.1904296875
2022-08-15,33912.44140625,4297.14013671875,13128.0498046875
2022-08-16,34152.01171875,4305.2001953125,13102.5498046875
2022-08-17,33980.3203125,4274.0400390625,12938.1201171875
2022-08-18,33999.0390625,4283.740234375,12965.33984375
2022-08-19,33706.73828125,4228.47998046875,12705.2197265625
2022-08-22,33063.609375,4137.990234375,12381.5703125
2022-08-23,32909.58984375,4128.72998046875,12381.2998046875
2022-08-24,32969.23046875,4140.77001953125,12431.5302734375
2022-08-25,33291.78125,4199.1201171875,12639.26953125
2022-08-26,32283.400390625,4057.659912109375,12141.7099609375
2022-08-29,32098.990234375,4030.610107421875,12017.669921875
2022-08-30,31790.869140625,3986.159912109375,11883.1396484375
2022-08-31,31510.4296875,3955.0,11816.2001953125
2022-09-01,31656.419921875,3966.85009765625,11785.1298828125
2022-09-02,31318.439453125,3924.260009765625,11630.8603515625
2022-09-06,31145.30078125,3908.18994140625,11544.91015625
2022-09-07,31581.279296875,3979.8701171875,11791.900390625
2022-09-08,31774.51953125,4006.179931640625,11862.1298828125
2022-09-09,32151.7109375,4067.360107421875,12112.3095703125
2022-09-12,32381.33984375,4110.41015625,12266.41015625
2022-09-13,31104.970703125,3932.68994140625,11633.5703125
2022-09-14,31135.08984375,3946.010009765625,11719.6796875
2022-09-15,30961.8203125,3901.35009765625,11552.3603515625
2022-09-16,30822.419921875,3873.330078125,11448.400390625
2022-09-19,31019.6796875,3899.889892578125,11535.01953125
2022-09-20,30706.23046875,3855.929931640625,11425.0498046875
2022-09-21,30183.779296875,3789.929931640625,11220.1904296875
2022-09-22,30076.6796875,3757.989990234375,11066.8095703125
2022-09-23,29590.41015625,3693.22998046875,10867.9296875
2022-09-26,29260.810546875,3655.0400390625,10802.919921875
2022-09-27,29134.990234375,3647.2900390625,10829.5
2022-09-28,29683.740234375,3719.0400390625,11051.6396484375
2022-09-29,29225.609375,3640.469970703125,10737.509765625
2022-09-30,28725.509765625,3585.6201171875,10575.6201171875
2022-10-03,29490.890625,3678.429931640625,10815.4296875
2022-10-04,30316.3203125,3790.929931640625,11176.41015625
2022-10-05,30273.869140625,3783.280029296875,11148.6396484375
2022-10-06,29926.939453125,3744.52001953125,11073.3095703125
2022-10-07,29296.7890625,3639.659912109375,10652.400390625
2022-10-10,29202.880859375,3612.389892578125,10542.099609375
2022-10-11,29239.189453125,3588.840087890625,10426.1904296875
2022-10-12,29210.849609375,3577.030029296875,10417.099609375
2022-10-13,30038.720703125,3669.909912109375,10649.150390625
2022-10-14,29634.830078125,3583.070068359375,10321.3896484375
2022-10-17,30185.8203125,3677.949951171875,10675.7998046875
2022-10-18,30523.80078125,3719.97998046875,10772.400390625
2022-10-19,30423.810546875,3695.159912109375,10680.509765625
2022-10-20,30333.58984375,3665.780029296875,10614.83984375
2022-10-21,31082.560546875,3752.75,10859.7197265625
2022-10-24,31499.619140625,3797.340087890625,10952.6103515625
2022-10-25,31836.740234375,3859.110107421875,11199.1201171875
2022-10-26,31839.109375,3830.60009765625,10970.990234375
2022-10-27,32033.279296875,3807.300048828125,10792.669921875
2022-10-28,32861.80078125,3901.06005859375,11102.4501953125
2022-10-31,32732.94921875,3871.97998046875,10988.150390625
2022-11-01,32653.19921875,3856.10009765625,10890.849609375
2022-11-02,32147.759765625,3759.68994140625,10524.7998046875
2022-11-03,32001.25,3719.889892578125,10342.9404296875
2022-11-04,32403.220703125,3770.550048828125,10475.25
2022-11-07,32827.0,3806.800048828125,10564.51953125
2022-11-08,33160.828125,3828.110107421875,10616.2001953125
2022-11-09,32513.939453125,3748.570068359375,10353.169921875
2022-11-10,33715.37109375,3956.3701171875,11114.150390625
2022-11-11,33747.859375,3992.929931640625,11323.330078125
2022-11-14,33536.69921875,3957.25,11196.2197265625
2022-11-15,33592.921875,3991.72998046875,11358.41015625
2022-11-16,33553.828125,3958.7900390625,11183.66015625
2022-11-17,33546.3203125,3946.56005859375,11144.9599609375
2022-11-18,33745.69140625,3965.340087890625,11146.0595703125
2022-11-21,33700.28125,3949.93994140625,11024.509765625
2022-11-22,34098.1015625,4003.580078125,11174.41015625
2022-11-23,34194.05859375,4027.260009765625,11285.3203125
2022-11-25,34347.03125,4026.1201171875,11226.3603515625
2022-11-28,33849.4609375,3963.93994140625,11049.5
2022-11-29,33852.53125,3957.6298828125,10983.7802734375
2022-11-30,34589.76953125,4080.110107421875,11468.0
2022-12-01,34395.01171875,4076.570068359375,11482.4501953125
2022-12-02,34429.87890625,4071.699951171875,11461.5
2022-12-05,33947.1015625,3998.840087890625,11239.9404296875
2022-12-06,33596.33984375,3941.260009765625,11014.8896484375
2022-12-07,33597.921875,3933.919921875,10958.5498046875
2022-12-08,33781.48046875,3963.510009765625,11082.0
2022-12-09,33476.4609375,3934.3798828125,11004.6201171875
2022-12-12,34005.0390625,3990.56005859375,11143.740234375
2022-12-13,34108.640625,4019.64990234375,11256.8095703125
2022-12-14,33966.3515625,3995.320068359375,11170.8896484375
2022-12-15,33202.21875,3895.75,10810.5302734375
2022-12-16,32920.4609375,3852.360107421875,10705.41015625
2022-12-19,32757.5390625,3817.659912109375,10546.0302734375
2022-12-20,32849.73828125,3821.6201171875,10547.1103515625
2022-12-21,33376.48046875,3878.43994140625,10709.3701171875
2022-12-22,33027.48828125,3822.389892578125,10476.1201171875
2022-12-23,33203.9296875,3844.820068359375,10497.8603515625
2022-12-27,33241.55859375,3829.25,10353.23046875
2022-12-28,32875.7109375,3783.219970703125,10213.2900390625
2022-12-29,33220.80078125,3849.280029296875,10478.08984375
2022-12-30,33147.25,3839.5,10466.48046875
2023-01-03,33136.37109375,3824.139892578125,10386.98046875
2023-01-04,33269.76953125,3852.969970703125,10458.759765625
2023-01-05,32930.078125,3808.10009765625,10305.240234375
2023-01-06,33630.609375,3895.080078125,10569.2900390625
2023-01-09,33517.6484375,3892.090087890625,10635.650390625
2023-01-10,33704.1015625,3919.25,10742.6298828125
2023-01-11,33973.01171875,3969.610107421875,10931.669921875
2023-01-12,34189.96875,3983.169921875,11001.099609375
2023-01-13,34302.609375,3999.090087890625,11079.16015625
2023-01-17,33910.8515625,3990.969970703125,11095.1103515625
2023-01-18,33296.9609375,3928.860107421875,10957.009765625
2023-01-19,33044.55859375,3898.85009765625,10852.26953125
2023-01-20,33375.48828125,3972.610107421875,11140.4296875
2023-01-23,33629.55859375,4019.81005859375,11364.41015625
2023-01-24,33733.9609375,4016.949951171875,11334.26953125
2023-01-25,33743.83984375,4016.219970703125,11313.3603515625
2023-01-26,33949.41015625,4060.429931640625,11512.41015625
2023-01-27,33978.078125,4070.56005859375,11621.7099609375
2023-01-30,33717.08984375,4017.77001953125,11393.8095703125
2023-01-31,34086.0390625,4076.60009765625,11584.5498046875
2023-02-01,34092.9609375,4119.2099609375,11816.3203125
2023-02-02,34053.94140625,4179.759765625,12200.8203125
2023-02-03,33926.01171875,4136.47998046875,12006.9501953125
2023-02-06,33891.01953125,4111.080078125,11887.4501953125
2023-02-07,34156.69140625,4164.0,12113.7900390625
2023-02-08,33949.01171875,4117.85986328125,11910.51953125
2023-02-09,33699.87890625,4081.5,11789.580078125
2023-02-10,33869.26953125,4090.4599609375,11718.1201171875
2023-02-13,34245.9296875,4137.2900390625,11891.7900390625
2023-02-14,34089.26953125,4136.1298828125,11960.150390625
2023-02-15,34128.05078125,4147.60009765625,12070.58984375
2023-02-16,33696.8515625,4090.409912109375,11855.830078125
2023-02-17,33826.69140625,4079.090087890625,11787.26953125
2023-02-21,33129.58984375,3997.340087890625,11492.2998046875
2023-02-22,33045.08984375,3991.050048828125,11507.0703125
2023-02-23,33153.91015625,4012.320068359375,11590.400390625
2023-02-24,32816.921875,3970.0400390625,11394.9404296875
2023-02-27,32889.08984375,3982.239990234375,11466.98046875
2023-02-28,32656.69921875,3970.14990234375,11455.5400390625
2023-03-01,32661.83984375,3951.389892578125,11379.48046875
2023-03-02,33003.5703125,3981.35009765625,11462.98046875
2023-03-03,33390.96875,4045.639892578125,11689.009765625
2023-03-06,33431.44140625,4048.419921875,11675.740234375
2023-03-07,32856.4609375,3986.3701171875,11530.330078125
2023-03-08,32798.3984375,3992.010009765625,11576.0
2023-03-09,32254.859375,3918.320068359375,11338.349609375
2023-03-10,31909.640625,3861.590087890625,11138.8896484375
2023-03-13,31819.140625,3855.760009765625,11188.83984375
2023-03-14,32155.400390625,3919.2900390625,11428.150390625
2023-03-15,31874.5703125,3891.929931640625,11434.0498046875
2023-03-16,32246.55078125,3960.280029296875,11717.2802734375
2023-03-17,31861.98046875,3916.639892578125,11630.509765625
2023-03-20,32244.580078125,3951.570068359375,11675.5400390625
2023-03-21,32560.599609375,4002.8701171875,11860.1103515625
2023-03-22,32030.109375,3936.969970703125,11669.9599609375
2023-03-23,32105.25,3948.719970703125,11787.400390625
2023-03-24,32237.529296875,3970.989990234375,11823.9599609375
2023-03-27,32432.080078125,3977.530029296875,11768.83984375
2023-03-28,32394.25,3971.27001953125,11716.080078125
2023-03-29,32717.599609375,4027.81005859375,11926.240234375
2023-03-30,32859.03125,4050.830078125,12013.4697265625
2023-03-31,33274.1484375,4109.31005859375,12221.91015625
2023-04-03,33601.1484375,4124.509765625,12189.4501953125
2023-04-04,33402.37890625,4100.60009765625,12126.330078125
2023-04-05,33482.71875,4090.3798828125,11996.8603515625
2023-04-06,33485.2890625,4105.02001953125,12087.9599609375
2023-04-10,33586.51953125,4109.10986328125,12084.3603515625
2023-04-11,33684.7890625,4108.93994140625,12031.8798828125
2023-04-12,33646.5,4091.949951171875,11929.33984375
2023-04-13,34029.69140625,4146.22021484375,12166.26953125
2023-04-14,33886.46875,4137.64013671875,12123.4697265625
2023-04-17,33987.1796875,4151.31982421875,12157.7197265625
2023-04-18,33976.62890625,4154.8701171875,12153.41015625
2023-04-19,33897.01171875,4154.52001953125,12157.23046875
2023-04-20,33786.62109375,4129.7900390625,12059.5595703125
2023-04-21,33808.9609375,4133.52001953125,12072.4599609375
2023-04-24,33875.3984375,4137.0400390625,12037.2001953125
2023-04-25,33530.828125,4071.6298828125,11799.16015625
2023-04-26,33301.87109375,4055.989990234375,11854.349609375
2023-04-27,33826.16015625,4135.35009765625,12142.240234375
2023-04-28,34098.16015625,4169.47998046875,12226.580078125
2023-05-01,34051.69921875,4167.8701171875,12212.599609375
2023-05-02,33684.53125,4119.580078125,12080.509765625
2023-05-03,33414.23828125,4090.75,12025.330078125
2023-05-04,33127.73828125,4061.219970703125,11966.400390625
2023-05-05,33674.37890625,4136.25,12235.41015625
2023-05-08,33618.69140625,4138.1201171875,12256.919921875
2023-05-09,33561.80859375,4119.169921875,12179.5498046875
2023-05-10,33531.328125,4137.64013671875,12306.4404296875
2023-05-11,33309.51171875,4130.6201171875,12328.509765625
2023-05-12,33300.62109375,4124.080078125,12284.740234375
2023-05-15,33348.6015625,4136.27978515625,12365.2099609375
2023-05-16,33012.140625,4109.89990234375,12343.0498046875
2023-05-17,33420.76953125,4158.77001953125,12500.5703125
2023-05-18,33535.91015625,4198.0498046875,12688.83984375
2023-05-19,33426.62890625,4191.97998046875,12657.900390625
2023-05-22,33286.578125,4192.6298828125,12720.7802734375
2023-05-23,33055.51171875,4145.580078125,12560.25
2023-05-24,32799.921875,4115.240234375,12484.16015625
2023-05-25,32764.650390625,4151.27978515625,12698.08984375
2023-05-26,33093.33984375,4205.4501953125,12975.6904296875
2023-05-30,33042.78125,4205.52001953125,13017.4296875
2023-05-31,32908.26953125,4179.830078125,12935.2900390625
2023-06-01,33061.5703125,4221.02001953125,13100.98046875
2023-06-02,33762.76171875,4282.3701171875,13240.76953125
2023-06-05,33562.859375,4273.7900390625,13229.4296875
2023-06-06,33573.28125,4283.85009765625,13276.419921875
2023-06-07,33665.01953125,4267.52001953125,13104.900390625
2023-06-08,33833.609375,4293.93017578125,13238.51953125
2023-06-09,33876.78125,4298.85986328125,13259.1396484375
2023-06-12,34066.328125,4338.93017578125,13461.919921875
2023-06-13,34212.12109375,4369.009765625,13573.3203125
2023-06-14,33979.328125,4372.58984375,13626.48046875
2023-06-15,34408.05859375,4425.83984375,13782.8203125
2023-06-16,34299.12109375,4409.58984375,13689.5703125
2023-06-20,34053.87109375,4388.7099609375,13667.2900390625
2023-06-21,33951.51953125,4365.68994140625,13502.2001953125
2023-06-22,33946.7109375,4381.89013671875,13630.6103515625
2023-06-23,33727.4296875,4348.330078125,13492.51953125
2023-06-26,33714.7109375,4328.81982421875,13335.7802734375
2023-06-27,33926.73828125,4378.41015625,13555.669921875
2023-06-28,33852.66015625,4376.85986328125,13591.75
2023-06-29,34122.421875,4396.43994140625,13591.330078125
2023-06-30,34407.6015625,4450.3798828125,13787.919921875
2023-07-03,34418.46875,4455.58984375,13816.76953125
2023-07-05,34288.640625,4446.81982421875,13791.650390625
2023-07-06,33922.26171875,4411.58984375,13679.0400390625
2023-07-07,33734.87890625,4398.9501953125,13660.7197265625
2023-07-10,33944.3984375,4409.52978515625,13685.48046875
2023-07-11,34261.421875,4439.259765625,13760.7001953125
2023-07-12,34347.4296875,4472.16015625,13918.9599609375
2023-07-13,34395.140625,4510.0400390625,14138.5703125
2023-07-14,34509.03125,4505.419921875,14113.7001953125
2023-07-17,34585.3515625,4522.7900390625,14244.9501953125
2023-07-18,34951.9296875,4554.97998046875,14353.6396484375
2023-07-19,35061.2109375,4565.72021484375,14358.01953125
2023-07-20,35225.1796875,4534.8701171875,14063.3095703125
2023-07-21,35227.69140625,4536.33984375,14032.8095703125
2023-07-24,35411.23828125,4554.64013671875,14058.8701171875
2023-07-25,35438.0703125,4567.4599609375,14144.5595703125
2023-07-26,35520.12109375,4566.75,14127.2802734375
2023-07-27,35282.71875,4537.41015625,14050.1103515625
2023-07-28,35459.2890625,4582.22998046875,14316.66015625
2023-07-31,35559.53125,4588.9599609375,14346.01953125
2023-08-01,35630.6796875,4576.72998046875,14283.91015625
2023-08-02,35282.51953125,4513.39013671875,13973.4501953125
2023-08-03,35215.890625,4501.89013671875,13959.7197265625
2023-08-04,35065.62109375,4478.02978515625,13909.240234375
2023-08-07,35473.12890625,4518.43994140625,13994.400390625
2023-08-08,35314.48828125,4499.3798828125,13884.3203125
2023-08-09,35123.359375,4467.7099609375,13722.01953125
2023-08-10,35176.1484375,4468.830078125,13737.990234375
2023-08-11,35281.3984375,4464.0498046875,13644.849609375
2023-08-14,35307.62890625,4489.72021484375,13788.330078125
2023-08-15,34946.390625,4437.85986328125,13631.0498046875
2023-08-16,34765.73828125,4404.330078125,13474.6298828125
2023-08-17,34474.828125,4370.35986328125,13316.9296875
2023-08-18,34500.66015625,4369.7099609375,13290.7802734375
